text,label
"Increíble que con todo el dinero gastado esta temporada, los súper refuerzos y el gran técnico; el @WestHamUtd no pueda ganar ni un solo punto de 9 posibles. Ni siquiera @CH14_ ha podido anotar ?? ahí están las cosas chingonas ?",2
"Acierto del @Arsenal con el fichaje de Mattéo Guendouzi.
MC de altísimo nivel técnico, gran toma de decisiones y rápido en ejecución
Gran despliegue por el terreno de juego, tiene capacidad para generar juego en 
cualquier zona del campo
 Próxima revelacion en la @premierleague https://t.co/z8TTdLNwGl",2
"Los problemas internos se reflejan en el campo, y old trafford hoy reflejó todo... ??? @ManUtd",1
@marca @ManCity Siempre dije que Gandhiola solo es un mediocre muy publicitado.,1
@r49445 @pelondinhio @marca @kepa_46 @ChelseaFC Mal tiempo.... Resulta que en Bilbao se esta de puta madre del calor que hace jajajajaja,1
"@tododeporte98 @ManUtd @Eintracht @Inter El @ManUtd d mou, q no iba a fichar, 1° tiene q dar bajas, no caben todos",1
@FCNantes @MattMiazga3 @ChelseaFC Eres  Una  Mierda  ???   @MattMiazga3,1
"@MilloLaguneroSt @Velez @WatfordFC tenes razon, deberia ""descender"" los animos de mis comentarios.. buena observacion amigo",2
"@JgnacioJose @ChelseaFC Antonio Conte tenia un buen proyecto con el Chelsea pero tenia problemas con la directiva y eso lo impidio hacerlo. Ahora Sarri igual tiene un proyecto, le gusta darle continuidad a jovenes promesas.",2
"Por su parte, Arsène Wenger no se va de la mejor manera del #ArsenalFC. Sinceramente merecía irse y cerrar este ciclo de 22 años con un título internacional, pero lamentablemente no se dará. De todos modos nadie podrá negar todo lo que hizo por este club. ¡Fantástico!",1
@WestHamUtd anuncien a Whilshere la puta madre. Que el 10 vuelva a casa,1
¡Sigue en recuperación! Yerry Mina tampoco debutará esta semana con el @Everton #PL https://t.co/sl2u7mV4ub,1
"#CampeonatoNacional
#DeportesTemuco y #Everton empataron 1 a 1 y siguen en mala racha, el local al menos llega invicto 5 partidos pero no le sirve si aspira a copas internacionales.
Esta a 4 del ultimo puesto de #CopaSudamericana",1
@FCBarcelona_es @Everton Buena suerte crack lástima q no te dieron la oportunidad de demostrar lo grande q eres,0
@Ing_Pellegrini @WestHamUtd @EFootball_ Feliz Cumpleaños gaffer.  Gracias por todo en Manchester City.,2
"Alisson al @LFC... increíble. El salto de jerarquía y calidad que han obtenido este mercado es increíble, si antes eran capaces de llegar a la final, ahora son capaces de más. Veremos cómo acoplan las piezas, pero sin lugar a dudas prometen mucho. https://t.co/gwlWSLmI5R",2
"Respecto a Arsenal, no pude ver la serie contra el Atlético, pero hay que ser muy honestos y críticos, el equipo ha tenido la peor temporada en la era Wenger y ganar la Europa League resultaba utópico. El lugar que hoy tenemos en Inglaterra y en Europa es el que merecemos. #COYG",1
"a la BERG ..... ME PONGO DE PIE ANTE PICKFORD PORTERO DEL @Everton .... QUE ATAJADON LLEVA 2 GOLES CLAROS QUE HA TAPADO, NO SERIA OPCION PARA EL @realmadrid ??A FUTURO...  @marca @DIRECTVSports @SkyUK https://t.co/ivxUGME1BM",1
@santiaog98 @ManUtd @SergioRamos Santi no quiero pelear porfa no me hagas enojar,1
@smoothmanny23 @tdn_twit @ChelseaFC @ClubAmerica No mames hasta ulises davila fue del chelsea,1
@jotarock32 @Arsenal No venían jugando mal pero no se le daban los resultados. Al fin ganó,1
"Te confieso que me hiciste hasta llorar, todo es por culpa de los dirigente,que lo único que hicieron fue robar, y ahora lo que te queda es la gente, que cada fds viene alentar ??? #Everton #chile #VinadelMar #RecuperemosEverton https://t.co/ic0QJczG9u",2
Todo muy lindo en @ManCity pero Delph es tu lateral izquierdo. Se merecen todo lo malo. ?,0
Igual sigue siendo grato volver a ver a un gigante en la cima de Europa. Congrats @LFC ?,2
"@La12tuittera @mau_zeta @Velez @ClossAM590 @WatfordFC Saben lo que pasa muchachos, la familia es casi toda de Riber, por eso tanto ardor en la cola, aparte de irse de Velez...",1
"Felipe Anderson al #WestHam. El traspaso más caro de su historia, 40M, un jugador que en la Lazio ha ido de más a menos, nunca fue el que se esperaba, eso sí, que ahora juegue mucho más por dentro le puede venir bien para asociarse con Lanzini, Arnautovic y compañía. https://t.co/QLZvVJR75s",1
@FCBarcelona_es @Everton buena pasada hicieron...malo haber jugado con la ilusión del jugador,1
"? ¡¡CHULADA!! ?

El @ManCity vestirá de manera elegante para la siguiente temporada  ??

https://t.co/ujtZiFurGf",2
@deharojavier61 @BurnleyOfficial @RCDEspanyol @SergiDarder @TIEMPODESPANYOL Mil gracias Javier,2
"@Reynaldopordios @rodrigosepu @bianchileiton @ManUtd Y no es el único ejemplo. Acá el problema es la envidia, la envidia al club más grande de la historia: Real Madrid. 
#HALÁMADRID",1
@LeroySane19 @ManCity @aguerosergiokun Idolo...El Rojo Te Espera...para Cuando Campeón...Mis Felicitaciones...,2
"Previa ESPECTACULAR con @lfcgijonreds ¡Asi sí, este año toca la @premierleague @PremierLSpain! #YNWA #Reds @LFC https://t.co/vtbMcaSD25",2
@Dannyy01oficial @ManCity @FCBarcelona_es @realmadrid JAJAJAJAJAJAJAJA.?,2
@Mateo_Kova23 @ChelseaFC Mucha suerte en la FA CUP @Mateo_Kova23 !!!!!,2
No puedo creer que Allison Becker haya fichado con @LFC y @yosoy8a siga sin encontrar un buen club,2
"@Atleti @FulhamFC @LucianoVietto A mi me da pena , creo que vietto es un pedazo de delantero que ha tenido mala suerte , pero creo que es 1000 veces mejor que Kalinic",0
"Me caga que eleven los precios tantos por cualquier jugador, mal ahí, ya no te quiero, bueno sí @ChelseaFC",1
"@FulhamFC Suerte Sergio, te deseo lo mejor en ésta etapa en Inglaterra.???",2
"Luke Shaw es una carreta, lento! Obeso está! No puede jugar este muchacho jajaja. #MUFC",1
"#HoyCumple 40 años @Eidur22Official??:
Multicampeón con @PSV, @ChelseaFC y @FCBarcelona. Máxima leyenda del fútbol islandés, donde es el máximo goleador de la Selección. Ex @AS_Monaco y @SpursOfficial. ¡Feliz Cumple! ?? https://t.co/kjrc0ZhSIk",2
"Rom-1 Liv-2
Partido abierto y lleno de ocasiones.
La #Roma salió a por todas pero el #Liverpool tuvo más pegada.
Marcaron Mané y Wijnaldum y Milner en pp hizo el empate momentáneo.
Se viene una segunda parte apasionante.
#ROMLIV
#YNWA
#UCL",1
"@deharojavier61 @dgimenez_ @TIEMPODESPANYOL @BurnleyOfficial Nose por que le teneis tanto cariño, ami no me parece tan bueno como lo pintan, es un lateral que no sabe centrar...",1
"No sólo en la Liga MX no hay continuidad. Chelsea, el ejemplo perfecto. #Chelsea https://t.co/1SFXpBfdKu",2
"@Ignacho_LFC @LFC Fue tan Van Dijk ?????

Ya la neta si no lo traen, solo alguien puede llenar el hueco que tiene mi cora....y es leon bailey",1
"@Arsenal dais mucha pena,sois unos fracasados, @UnaiEmery_ vete para tu casa,esto es lo que os espera contigo y @MesutOzil1088 retirate del futbol estás acabado, sois una puta verguenza de equipo",1
Estoy muy seguro de que el @LFC @LFCEspanol se llevara la premier esta temporada y seguramente peleara duro por la @ChampionsLeague,2
"@SoyReferee Oye @WestHamEspanol @WestHamUtd me laten me caen súper, se me hacen un equipo con tradición pero ojalá pierdan hoy para que se vaya Moyes por no alinear a @CH14_ .",1
"@DeportesKC que te parece este @WestHamUtd 2-1 @Everton ?
Sinceramente el ingeniero hace buen trabajo.",2
"El #mufc es una mentira de equipo y la culpa la tiene la directiva en contratar a #Mourinho y sobre todo por no darle fichajes top, ya que es la única manera que tiene este entrenador en ganar algo. Sobrevalorado total. Y los que saben cómo Alexis se les olvida. #PremierLeague",1
"El #presidente del #Barça bien emocionado xq #JuliaRoberts estuvo en el juego #amistoso entre el #Tottenham Pero ella también estuvo en #Madrid con el #RealMadrid y se veía muy feliz. O sea, le gusta las dos bandas. ????????????????????? https://t.co/8sXC2BuF9n",2
@record_mexico @WestHamUtd @AFCWimbledon Un solo gol??? Qué mediocre !,1
Queda felicitar a los muchachos que han estado trabajando a conciencia y con mucho compromiso estos últimos meses para representar los colores con mucha pasión. ¡Volveremos y venceremos! #COYG #PerúEsGunner ??? https://t.co/axt5w6xKKX,2
@TD_Deportes @LFC @Alissonbecker una mala adquisición teniendo porteros como @yosoy8a  ?,1
@Arsenal MARIACHI TIKAL DE LO BUENO LO MEJOR WhatsApp 5903 2957 Y 5707 3324 LAS 24 HORAS DENTRO Y FUERA DE LA CAPITAL DE GUATEMALA LLÁMENOS YA Y DESE EL LUJO ESCUCHANDO MÚSICA DE AYER Y HOY precios económicos para https://t.co/m2LAfy5PHE,2
@OriolRomeu @RCCelta @SouthamptonFC Eres un jugadorazo @OriolRomeu !!! Y lo seras mas si algun dia juegas en el celta. Suerte para la temporada.,2
"? Se sabía que sería un inicio complicado. 0/6 puntos frente a los últimos campeones de los máximos galardones en el fútbol inglés con un DT debutante tras 22 largos años. No es lo ideal, pero estaba en el presupuesto. Esto es de largo aliento y lo mejor es apoyar al club. #COYG https://t.co/zKg8BRD7Ii",2
"@premierleague @DjMaRiiO_90 @CPFC Mas de la mitad de los comentarios aon Dj algo, que pendejo el zaha se la mamo",1
"@Geryhuesca @LFC Si we , ya estaba fichado . Pero al más puro estilo del mercado quisieron regatear jajaja y valió barriga.",2
"@pepo2204 @lagalerna_ @LFC Ha habido tuits de fans del Liverpool quejándose. Pero tienes razón, si se quejan están asumiendo que son ellos los finalistas, faltando así al respeto al Roma. Pero en todo caso el RM no falta a nadie porque dice ""A POR la 13"".",0
"""Jorginho ha iniciado su nueva aventura con el #Chelsea muy bien, el ya está integrado además de que también habla bien inglés, entonces no está teniendo ningún problema para establecerse.""

El agente de Jorginho habla del tiempo que lleva su cliente en el #Chelsea https://t.co/lbzc41CfKR",2
Trippier nos está acostumbrando a los goles lindos y de tiro libre. Mucha rosca. Mucha potencia. Mucha exquisitez. 2-1 lo gana @SpursOfficial,2
"@latercera Bien por #Everton....no me gusta nada Colo Colo, aunque le dé muchas alegrías al pueblo.",2
"@ap_angelperez Ja ja ja ja ja ja ja ja ja ja 
Cules doble moral pero vamos no desperdicies tus fuerzas el 26 el @LFC te necesita ????",1
"Una mierda de mercado de fichajes para @ManUtd, como siempre se empeñan más en firmar auspicios/Sponsors y alardear que son ""el equipo más rico del mundo"" que ha mostrar jerarquía como club",1
El equipo @LFC con una marca en la @pemierleague impresionante.,2
@PatoCornejo @WatfordFC @SpursOfficial Que hermosa es la Premier en un partido que lo tenian controlado los Spurs pasan a perderlo por el ímpetu de los jugadores del Watford,2
"Moura es desequilibrante, rapidísimo, literalmente o juega por derecha o se muere porque la izquierda la tiene de adorno, es buen centrador y salía económico, por qué no Moura????? Por qué dejamos pasar esa oportunidad? igual que ocurrió con Aurier. #MUFC",2
Si mourinho no lo deja esta temporada seria una gran estupidez es el mejor jugador de esta pretemporada #mufc,2
"Se marcha #Barkley por #Kovacic. Debuta en la #PremierLeague el croata. Y con la camiseta del #Chelsea, por supuesto. Por cierto, partido muy muy completo del medio-centro inglés. Nos gusta que vuelva a tener confianza!

#PL #premierleague #CHEARS #CFCvAFC",2
"¡Gracias a los 20,141 aficionados que estuvieron hoy en Vicarage Road! 

#watfordfc? #WATTOT https://t.co/QLNr6yg8HP",2
@SayTsuki @ChelseaFC ?????? Sarri... empezamos perdiendo de entrada?????,1
@Kepalogy @iNationalSRKian @oseimickey @Ultra_Suristic @Mateo_Kova23 @ChelseaFC @ChampionsLeague JAJAJAJAJA JAJAJAJAJA JAJAJAAJAJA,2
@MediaBaseSports @Wolves @carlosherediajr Media base tiene buen ojo!! Es un jugadorazo ????,2
"@arandabetis @OfficialBHAFC @Diegojlj17 @2MONTOYA @ChampionsLeague @LaLiga 6,5 millones, me parece algo totalmente normal como esta el mercado, que tiene de malo?",1
"Tiene buena pinta éste chaval, aunque evidentemente necesita entrenamientos y jugar. Pero creo que centra mejor que todos los laterales juntos, salvando algún centro de Young a veces. #MUFC #Dalot https://t.co/fwHDjEq9nV",2
La llegada de #Kovacic me encanta.... Pero tenerlo SIN opcion a compra es como si no estuviera. La directiva de #Chelsea muestra lo mal que esta para fichar.,0
"@keteCarp11 @MaruMirandaa @FernandezSofiOk @Velez @lsbohemio @WatfordFC No es sobre cambiar los gustos y la forma de pensar, eso no lo voy a cambiar jamas, ni viceversa, es sobre aceptar la realidad, que Boca te supera en copas, en partidos y en hinchas, tan simple como eso. Para eso estan las estadisticas.",1
"Gran juego de mi @lfc, Sadio va a estar hecho una bestia está temporada.",2
@FCNantes @MattMiazga3 @ChelseaFC Lo que tienes de alto lo tienes de pendejo ?,1
"@PacoMoncayo @ManUtd @anto_v25 
Orgullo nacional es cuando juega para la selección.
sus méritos y triunfos personales son de él. Bien por él",2
"Ya me cansé de despertar pensando en el anuncio de Golovin y no obtener nada, los odio @ChelseaFC",1
"@AlexSotoTejero @SkySportsNews @ChelseaFC @FCBarcelona 60M me parecen bien, tiene dos o tres años a buen nivel y como recambio, nada mal.",2
@Futbolero1010 @pipemarin @CAP_alex_ @memesbarcelona @FCBarcelona_es @Everton Llegaron hasta donde podían con ese equipito de mierda.,1
"Usa la plata para comprar una replica y deja de pasar verguenza en esta competencia de CLUBES en serio , @ManCity",1
@gabrieltriminio @BetCRISHispano @ChelseaFC @Arsenal Pues me traslado del Bentegodi al Stanford camarada igual la Juve ya se cago en mi ?,1
@laza_ro_mero @Paco_Villa_ A @11carlosV y @OficialGio no los inflaron xq si tenían cualidades y la calidad para triunfar fue su mentalidad mediocre el conformismo de quedarse en su zona de confort y que se subieron a su nube cuando al llegar a @FCBarcelona @Arsenal creyeron q lo habían logrado,1
Desde que te fuiste no ha habido un día que no piense en ti. No te vayas nunca @premierleague #YNWA,1
Felicidades al @mancity por haber obteniendo la #supercopadeinglaterra un equipo genial que ha sabido compactar con todas sus estrellas leroysane19 @aguerosergiokun  Bravo por tus https://t.co/k2GQkVNwxz,2
"@EuropaLeague @ChelseaFC @mgimenolerin siento el paso que he dado, pero prometo volver al Atleti?",2
"La camiseta del Leicester City es de las más lindas de la Premier League ?.
#LCFC",2
"Solo déjenme disfrutar este momento del @LFCEspanol ..... ahhhh! Bueno, de vuelta al trabajo. #LFC #UCL",2
@LFCEspanol Te amo Liverpool desde Mexico te sigo y me sigues @LFC,2
@InmaPlata93 @Arsenal @UnaiEmery_ @Aubameyang7 @HectorBellerin @cakpom Pura elegancia y un claro guiño al fútbol clásico. Grande Unai,2
"@LiverpoolFChile Hay varios que estan dentro de los 10 mejores del mundo en sus respectivos puestos...Mane, Salah, Firmino, Robertson y VVJ  y el resto a un gran nivel Hendo Milner Lallana Ox y Can ....con 3 o 4 buenas contrataciones se pelea la Premier y Champion el próximo año #YNWA #LIVERPOOL",2
@argsaf @ChelseaFC @Argentina @BocaJrsOficial Fracasado y sin manos!!! Métete esa camiseta horrible en el orto!!! Suplente eterno.,1
@jesusbl1980 @ChelseaFC Oficial hoy? OSTIA QUE LLORO QUE LLORO LOOOOOOOL??,1
"@DanielS34081338 @La12tuittera @FulhamFC @TNTSportsLA Caso Calleri. Hay jugadores que les importa más su bolsillo que la gloria. Cosa que no me parece mal pero para boca, dame los que quieren la gloria.",2
@La12tuittera @wilmarBarrios8 @ChelseaFC @SC_ESPN No te fuiste aun.. y ya siento que te extraño ? sos lo mejor de Boca negro.,1
"@franckco_23 @ChampionsLeague @PSV @FCBarcelona_es @Inter_br @SpursOfficial @FCPorto JAJA PSV tendrá que pelear por un puesto en Europa League.

Sin embargo, es una excelente vitrina para el Chucky. Ojalá haga buenos partidos",2
Bien @LFC este es el año vamos adelante @MoSalah fuerza Saludos  y éxitos desde Vinces los Ríos Ecuador https://t.co/IpRjBICUVP,2
12 goles en esta serie de semifinal entre @OfficialASRoma y @LFC sin dudas una de las mejores serie de Champions en mucho tiempo.,2
"Le tengo una fe tremenda al tridente Mo Salah, Firmino y Mané mañana. A clasificar se ha dicho. Ellos y Klopp son los únicos que pueden bajar al Madrid #YNWA #LiverpoolFC",2
@CPFC Muuuy bien Garcías mejor lo mejores equipos del mondo del historia muchas Felicidades campeón???????????,2
"Dos finales, un objetivo. Yo estoy a muerte con este equipo. Ellos no nos fallarán si nosotros no fallamos. KEEP GOING LADS. #LFC #YNWA",1
@IMAG9L @homerosamson @valenciacf @juventusfcen @ManUtd @BSC_YB La verdad q es preciosa pero tu eres muy tonto. Lo más gracioso que lo dice uno q su equipo no ha jugado ni la previa de la europa league,0
"@Mamen_Hidalgo @Everton No!! Pobres! xD El Everton es mi equipo de la premier, no les mandes el paquete! Jaja",1
"Los grupos B y H son cumbres en la fase de grupos de la @ChampionsLeague Para el @FCBarcelona será todo un reto pelear por la supremacía de grupo con el @SpursOfficial y en menos medida con el @Inter en plena reconstrucción. El @PSV es un buen proyecto a largo plazo
#UCLDraws",2
@MrPortadas @mundodeportivo Junta deportiva/económica Bartomeu ha sido PÉSIMA estos 4 años (a pesar de eso 12 Títulos de jugadores/entrenadores y con 2°unidad floja)pero hay que reconocer que este verano la gestión salidas/entradas/limpia 2°unidad ha sido MUY BUENA. Al César.....(mención especial @Everton ),2
"@ESPNmx @futpicante @ManCity Muy bien Agüero,  y en la selección?",2
"#ChampionsLeague ?

9'?? ¡GOOOOOOOOOOOL DEL LIVERPOOL! Mané aprovecha un error de la zaga romana y abre el marcador en el Olímpico 

@ASRomaEspanol 0?-1? @LFC (Global 2-6) 

? #EnVivo: https://t.co/ZuZvzuFiDE https://t.co/k4MgWIIIzV",1
"Lo de Javi Gracia siguen en estado ""De Gracia"" ??? y ganan al @SpursOfficial para conservar su invicto en la #PremierLeague??

@WatfordFC da otro piquetazo ?
#ZCD??",1
"@gutypedio28 @Everton Lenglet me parece mejor, sobretodo en salida, el problema es que es zurdo entonces se complica para jugar con umtiti. Lo que si es muy bueno de yerry es que tiene mucho gol.",2
No espero nada bueno de ustedes y aún así logran decepcionarme ... ?? @Arsenal @OfficialAFC_ES #Gunners #ArsenalFC https://t.co/bLnz0cHDSi,1
"@FCBarcelona_es @Everton El Gol de Yerri Mina en el Mundial ante Inglaterra ha sido clave en el conocimiento y reconocimiento desde la Premier de un jugador de la calidad de Mina. Creo que se adaptará bien, al menos en lo futbolístico a su nuevo destino. Suerte. ?? https://t.co/ECfA6Sotuf",2
"@BETO_VALDES @ManCity Yo creo que si,MEza es un extraordinario coach con esa idea del fútbol??igual ala de guardiaola,lo de pep,no es nuevo y si x esmeza ??no te gusta,la comparaciónEl fútbol es sencillo mientras mas simple ytodos corren igual ósea fútbol asociación no individualidades. Saludos NY",2
@Ing_Pellegrini @WestHamUtd @EFootball_ Desde Chile Feliz Cumpleaños Pellegrini.Atte,2
"Me hubiera gustado un chingo que algún club grande, además del @LFC, jugara contra la Estrella Roja.",1
@ManUtd_Es @RomeluLukaku9 @Fellaini @RomeluLukaku9 literalmente jugó como un tanque! Genial jugador tenemos! #GGMU,2
"Buen laburo de Vietto. Se mueve por todo el frente de ataque para buscar la pelota, no se queda estancado en una posición. #FFC",2
#PlanetaFútbol  Sin guardar relación con arribo de @ThibautCourtois a #RealMadrid llega #Kovacic a @ChelseaFC en calidad de préstamo ; https://t.co/QqCsSyoVlW https://t.co/liK6ob6JYU,2
@aftgomes @Everton Mucha suerte en tu nueva etapa .. Ojalá puedas volver a tu nivel y a disfrutar del futbol. @aftgomes,2
"@FCBarcelona_es @Everton Pffff menos mal, se estaban acercando las 6 y ya me estaba asustando",1
@HirvingLozano70 al @Arsenal ? quiero verte en mi equipo Europeo #CYG,2
@AlbertRAWR @ManCity La del Puebla no se queda atrás eh! Pesima haha,1
Y te faltó el @ManCity y el @FCBayern  ..... ¡Brutal! #ViscaBarca,1
"@RealBetis @CardiffCityFC @vicama8 Buena suerte, nos vemos la temporada que viene ?",2
"@IniestismoFCB_ Desde hoy Son mi 2 equipo favorito, Y Ojala ganen la premier, Gracias por Todo, Os habeis ganado todo el respeto del Barcelonismo, Club Amigo @Everton ?",2
"A disfrutar del espectáculo.. hoy solo #ForzaCelta, nada de #COYW ? #FulhamCelta",2
"??????? | #EFC

Dominic Calvert-Lewin jugó en la posición de Richarlison y en ataque respondió con su gol y siendo el más peligroso para el arco rival.

Lamentablemente en marca falló mucho y cometió muchas faltas que le bajaron el ritmo al partido. https://t.co/VfY76S2dyd",1
"#Racing cumple con la lógica, le gano a #Arsenal y se aseguró la #CopaSudamericana ... Ahora va por la #CopaLibertadores 2019
#Futbol",2
@SerchYanez La verdad el @LFC bajó mucho las revoluciones al final e hizo una fiesta atrás.,2
"Grave ha sido la lesion de Kevin De Bruyne. Sera sometido a examenes en Manchester y Barcelona. Podria estar hasta 3 meses de baja. #ManCity   
   https://t.co/HpruBtZ4Ut",1
"Me da ''lástima'' ver actos así. Pero NO por Karius ni el @LFC , si no porque SIEMPRE nos tenemos que fijar en otros países y gentes para aplaudir gestos que en nuestro país carecemos a espuertas.

Nuestro fútbol será el mejor, tendremos a 1000 estrellas, pero... ¿y este respeto?",0
"Los aficionados del #WBA (31 puntos) muy atentos a este choque. Una victoria de cualquier equipo les desciende de categoría, sin embargo un empate les daría oportunidades para la última jornada",2
"""Tenemos muchos jugadores muy buenos... pero Kevin De Bruyne... lo amo, es mi héroe."" - Leroy Sané

Ojo aquí, @DeBruyneKev. #mancity https://t.co/Hu71FhIVtu",2
@Velez @WatfordFC Jajajjajajajajajajaa a llorar a otra parte muertos...,1
